filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,non_upscaled_version,ctxr3_converted,npot_resized
00070eff,0410770619096d3cd3aa97fa91aa7c3aa938ecd7,246452ddb5f05f99aeb764afa505dd3b185e8f39,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00071198,87a3256978a9d0a892ba17f2bf70a47059545a04,d812f6e91b0f7cdcb601d00880b98b1805bdd668,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
000737d1,8b5084746f5377fafabef69854c2e8578f44d837,4107e8b11a962e1d70f03334779d9b557ec0e44e,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00075c08,06f7143e99598c7a0072814206f66ce2afba2593,6c3516851654b8f592754ca083b9d7b199d54c11,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00078701.img,7777c4262085f18e7b806a0af25e8260b3fad0df,6bfcdf24438be9918c62ecb1fe428223e5351314,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00082a90,9cf3f764af32825910016d9146bc6a9bbab3d904,f09f93ac56694270280a6ba4c5eb78af02771fd3,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
00082b11,3971f39410a469575f9c4db1808ffae1133aaee1,5bf61008be6e0519975531475bad5330c8bd0773,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
00084e98,d151ab05429d467b278c83135665106080f2271d,0b376302ba4247b3af264ab3dcfb82bc0d207f47,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
00084f11,8f436f03888590caf750164da90ed1861baca492,ef2acc4428fbc7dec96a0b8d887f8f172acf5c24,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
000855ab,798d9fa6cecac35ded0e6ab46840be0de8ba298c,5cd98ce8c3f062be6486cf6a3697cb91b75fab43,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
00085893,fea7b7e82af16b0115a7a4883140fec259b11c6b,231ef76a615a9c5aa09798173b39939b854505e0,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00089f76,1683692a8bfaf901a088a2384f09012efe94c18e,0292e3363caab17a8928dae17f57c49fc5786cb0,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
0008bc87,93415343892154a3c41bd1c3fd9b09912d62432d,b5e5e20a43973474f8c568b13790121cfcca52f6,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
00090e7c,4c4c1615205911b88dd90ca626baa646dbde5367,e6dc0133f605fa0397a6c3b2763461d38d25d39f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00094903,fdd74eeb10c8ff1fc01ad77eb7e3ac1a50736f1f,497d1cc3216d950c41e704bf85d0f76e033eed3e,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
0009883c,22aab07134e3b034f05e5222184b050f3b459b56,5224000ec7f687bc9f7adc241538dc90cde55567,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
000a0152,4877dbdb7fdb6e757d808b79032a8c936a14d4ff,f90fd6ffbfca3914022e34e19f97a1e38ad79ea9,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
000a4397,1208b0604bee737574dcb3dcff295d9e96d6caa6,7bf372780cb180d035f8f9f78570361067a0c7e8,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
000a795f,c25d60170ab068dcbb8105d5cec2e69a57d7d86d,54e5ec2c2ba3a2ef0fb76bbf310e517b422b110b,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
000aaff5,bcd182a032853e7d11a2d6abb1a1a1268ea4942a,48e0cc9f8f42d565235782d3eac4cb342bd527e9,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000ab6a2,83a26a873a3dd4593d1b60331dd2f2c3d0b0c804,bd22f509871753a7355227a2775bae419ef85eb6,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000ac0c1,c64c53b4021874f4f20af7c5d47e599251c964bc,c2dfc9ba27b4a41d781735e7c71fd3b4c0591943,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
000ac2c8,6e47cb657f8a9b7548f6543af27890d42b742346,dc2510b9f21cb07c57f8197ad17511bccb896bdb,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000b8842,fc514c5c99dd7875acbbcb457d46c2f513cfdcd2,3942f7c454d76cdde6c5e7598760b823b769e4e3,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
000b957a,6d839683ca211367a6ce1652af2400bf71e91ee8,616832a18f55ec5d463c4943a219a002176496ab,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
000b957b,36e99fedf5c3f74237524e76850a2c201c3e1431,cf406ed0f9df2b4cd266ba8e6e43dc8c33a11884,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
000b957c,ece31fe7ac0fdf1d580a41468186e53dc4548364,cb8e35dbd812164fae69e0e24ea3b978237315ca,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
000bac79.img,6dcb7ee9594f768273237e5609ea69552167d51b,2ba776a9592c6ad244767e5d0d0c729fa6d30a95,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000baecd.img,a170f8945b1d6e8304394f6ad2bf7a1e08f8e292,ae7672a41f8cceb83a5b1fd0429da7badc2308f2,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000baff5,19045cf31d2a57844e38362c6abd30fa12105cea,ab3d70a6d3fc507b9e27df3c3161da2c072847f8,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000bfb12,e3fb47300cdb40a304dd309451dfc13312d180d2,71e528ef21084332c255877365f79e95ba224d2a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000ceb01,1a3cb729538e23aa03c3e2a1b02f281d85a91b29,050a6972179cae5082ae7b34298f8b43d2300e57,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
000cefa2,47318f4d0ec9cb24c3c21d08dac2629d4c29ebab,7c10e49f3de25690766999f0c86d1ebaea063b6a,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
000d0167,da504e312741fbb42a351ecc860269f49f38f29d,de9ae4c134a5183727ceb542563ce45a4d620f3c,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000d1404,b58bf83b987468d6701654406d5cc612bf28481a,88f33c8e71406e08a313b41c2921487e191d665f,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
000d482b,8361b9811334384200119fe88fed0813c8bf3f2d,1d4c43f3c53e70d2803817a0b28edbd504f62166,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
000d6f06,db69259f94372e8d82dee0c0918a34d4d7a917e8,78012dc2d0c0070a3d60e0462118b4a45adfb8cd,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000dbebc,78f01c7bae69c676f5aff8eed1100daf1570bf2d,42b8306c2b4331c5f0f8377136623f9279242089,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
000e1f3a,67d0e6c99337aeaec033991969010281cba1c48d,5a58efbde82221880baad478377dadb5b072358a,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
000eab46,b86e0be6ef022c33fdae809f26be4e27d95dc2ea,5adaf98b3025a23e71eb8f63be274a790e974084,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000ecbfd.img,4983ab81344d32dc1493cac78f91e45026c8fca6,cef64cbc34139acd6c1b69a55d00b73de8a87f15,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000ef413,cc4086ce85bde114fdd2a2c84fc4b6cd78810267,d911f3ba2ecae5a015d78bf2416469aaee818489,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
000efe46,cd5e7a69ce9eb1d2bab77a05b01a8b3b7664721f,f82c91747d4ebb0c12c3e1ebbb4db48e1f2a3e87,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0010363e,8b1f0db9ace323fdb6437599e645ead2c4a18bc7,25d21e8965fbd1c26dbe08a8f113c4acbf484030,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
00104da1.img,1960242c75299d6b91fac98228ee0d8143d7cd22,0cca0b64c6f9622fa0b73fcb90643bf084a6758a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0010b399,7600769edb4769ee3ec69522d76d1fa146d01da6,1ae8eca7b993b45ea8e15907565cad3ab28289dc,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0010eab5.img,ce49f90983c0f7637d95815c14a2c152bff7566f,b1f43361f8d8d486c152123af0bbba3a72508b85,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00113632,74a7de6b6096f648678165392c8446ff2529c7aa,ec0d860703ca656ea93754f415fd7b316ca407dc,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
0011366c,bc338336494b623b18eb51ba13744d2e337a7df4,55b4d3ccd4e52025e3108cafbcd451188db3daa6,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
00114c3b,a6a2489fed46d3c0de53f0c84c129d259a82cbab,62a1c4f68afca44d02d60fa41a64ba48355c1c12,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00115e54,6ea18fba1ed42bae776725323e5677a7cbff39ad,d7cfa0d7bfe72eae6044c0ae14279b50b2b4c89b,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
001184f1,b854da1d8de31b773495079ed8f1e3b23966f89f,e9f6a2184e2e8e8fd7da10c0542c1c7bd4851e43,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0011b5d7,a6220ebb4a7569313b1f1170229ab156b5a7e237,a0fe9bb9ff0e320d67e5af25aa07df66c5a1c808,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0011b626,b8a9136d1e632d0fd84b51cd80e92ccdd4d5b60d,b07106c9ace5e4da57e5683fbf51855bde4c4851,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00123b67,32b9a97eec5f9ac849b4bbdcd07e38477bd8fe88,cdf113029d0dea87b9aed15f4cd9dde5feb0a744,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
001248b2,ec6d6047be823bed67337c330e2f830e46daaec8,489e1ae010c32cab9d713e617e80e0602a417322,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
001260c2,538cdfe1d5e40a4deb1820c4c4f85307fcc54ea8,8dfa06cb3dc830888b99e203fd96728b391588c2,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
001292a2,3447e01222e54a68dd41b5d83c9af73c722e693d,38ad79543659007505de77cdd88278fd32dbc07c,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0012a3f2,421ad348c82d99963037f0bcfdd119c02437666b,e18dfcf2dd6ad344fc22f421301dd58cce543b3a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0012a655,d35b90536f57c5a29332d98d7c63d7cd543ca279,e3a7a278ed05e516937cd459c31390d309744e1f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0012b5d7,d06dc6eb3b280e8e25678841be3f8284abfeb2e9,1f0ae6dd824de555b5e518128598fa82d42e2892,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0012b626,8e9fea8b20671973689662d825fbe48bcc11775b,cb51c14b4ec54d24931707fa83f90cb7980421d7,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00135a88,31b3b35c76f10879b0a8569301fac594df20fe49,7adc52926b734550be1b279baf7857ae81f6a4cf,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0013709b,13a674c85310a96d7cd35feac483157ef2cf8322,bef89f4d358970976fa47164402e942f60bd1e61,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0013def6.img,59b4df8de7ddaf689a4635c280c3e8f3434863eb,6f918775d0ed366fce4c8515bb52d785b0ccc249,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00141e76,af39aba59db4d86ebfd38408523be94f8c52068f,ca9680cd01ae044058c0f0fbd8f02370c4c940f4,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
001446c3,d7ca6523ce802d9d92a2ba008b729002d1da4916,dd8238b0af8aaeabf6baeff36562a736457c1664,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
0014b46f,b931ca06c45131a014bbfb54d86f04fface59051,1ea0c059eaa230c495b7b9fed496ac17ad9a0f8b,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
00154e27,dd01d65f4891bb8faed883995c566433db29c394,daaf45199b81fc9694905d675bd33267bb437be5,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00154e2b,03c1dc8ffaadc619c5d6acf095c685724f4982ac,1c6d95e5c957759c5fcc58adaf1458843d2185dc,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00154e2f,8c639367f573d4af674ad9e86ecba553294d4cb1,971208da69adf55ccf471d12eeca5331aa70d85e,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00155d88,1b806b4c10046c56ba05d6658f0ff06c2e3e6b46,c2d3892582107de3506bcd3cb321998b65ce85ad,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0015cada,668b6c1b155c9e4f6b533ebc782ad12bdcb63784,2fbf48096a8e4e659f4af7ded78bd2103db88894,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
00163d74,9953d70ad52d4e66c2dbc448e09e2b9ce7bf00cb,da462059c547ac6e82e66356fab19769b27a0399,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00163fb5,5f984199f3112600d8947c7e6fc16d73da415de8,cacb54610c1ac29ffa061676558e5a00d4307516,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0016829d.img,9d9234adc25be197558057cfc97b18c769443be3,a3dfebf3d518babd7a87d0970b9a5a07b5fd0f3d,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00168752,16680637f19c575e976258a6eb5dfe10339ceb38,a1bdf79aac30f06bfeb82b5576cc45db44ee21b5,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
0016ae13.img,3fc92a88219a711bcdc4295c1159c73a1d835d32,6c5abcca7650cdebd5591ff0ca8f2523ca9ebfe7,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0016df98,e933df76587dd50766388e00180a980cc66da8fc,ffc878901c686594f76ffba11e718c0e124f6a61,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00171f0a,ad273960b6fbc2a386c068e1816322a640b9207e,ce9748eaf9d8362e911c155845c5c780fdb01850,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
00178752,b1c9f9876d4020b5bb7b4a8480198898e860aa7e,40cd830b4096bb03e8cec74f4a09f4ea3526e1a4,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00184159,e3643f84eff46e9895975ef0f0dd4194e5a9063e,ec93622d4d4d4778e0be3f8be882262a3ac842ed,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
00186029,3c69ead625f920f773e69bca9d25e268828c0848,7d5ae9a7a98e2f2744d6866ea35dc395525109fb,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
0018c06c,b193566a0107849e1a629a3e6a31ea331d2314a9,bba6c28341cc5cd75f6532fcabb0eee48fd5a3c8,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
0018c9cf.img,e16ad8533cc876f03c8b462d9f33e4500959cac3,fd857872110b9d37d7cee8d69db726bf4a9fa080,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
0018c9d7.img,f2a094360165ee450a8ab3f1c421df320f5ac01c,90f09836a3fa9bae1cd56c816ce2cbaf753dd7bd,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
0018c9db.img,ebe7e4619c36c2acdfc74ad2031c26f79b89d80b,8e5961cad6fdd6f183f627d0f98096def26de938,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
0018c9df.img,9663d240a3291ee0a2f2a8285d576d9786231f77,d2936506200d6342a8ec805b9478bb0c3f0e0911,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
0018c9e3.img,4d0552d79d745059036327941ed501e68285745a,9e31e8f702fdd07542b084c3f1d38504a6faa2b4,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
0018c9e7.img,cc0edcf4de60f988e7202fed0b31cde8e1422da9,bd53d72fb9feba2dbaa9b8e2b8d8491db05b9f4d,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
0018c9eb.img,7303f8a1be946a2da0e57b151ee3a6ef2c099b7c,2034da21d4b6240ed551ef803f2fb41d516c89c8,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
