filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,ctxr3_converted,non_upscaled_version
w01a0_fl02_bld080_ovl.bmp,f3340df47c731883a6d9cdd219ecb06b50035feb,1ff169beb678c0f884171c12059b11458321fd73,true,ps2 textures\HAS ALPHA\bp_remade,false,true,2,remarci_4x,false,0
w01b_wlp03_bld075_ovl.bmp,e10f7535a45a2a7b881d2463c916c53cff2dfcec,ec8cf716907e8154a183f4551c1f9aaadd875f19,true,ps2 textures\HAS ALPHA\bp_remade,false,true,2,remarci_4x,false,0
w01c_flp00_bld095_ovl.bmp,5d927167eca6a13885cc7b1526b566f3fcf4fe49,6381fa47957c009692073a20d31c1ef7ae92e238,true,ps2 textures\HAS ALPHA\bp_remade,false,true,2,remarci_4x,false,0
w03a_pp02.bmp_09b1a01b9996f568e8ca8e878bee4475,ceaf7f8e713e207f65f69061e6e0594cfd24e5c8,98253e8f48b4a6d203884a8e6a92347670d52b23,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
w11_drum_f1.bmp,1a8e1f91daaf3d1cfe7b9fa6268aaca087aa21ad,f2dc5b69d5596cb1eaaee49a253a9dfb153e5575,true,ps2 textures\OPAQUE\bp_remade,true,true,2,remarci_4x,false,0
w11a2_closed_shatter.bmp,521067858249bab4a1f3d0963f73a8b840323ff0,803d668f836833592984be4664cd844b4d31c637,true,ps2 textures\OPAQUE\bp_remade,true,true,2,remarci_4x,false,0
w24a_flag_usa.bmp,489e2e6efa708148de758a3ad7ea0f7f8280708a,a767c9f57f8adc3011ddb2587d04d390ba32bbd1,true,Self Remade\Finalized\Not Demaster Fixed\Demaster Fixed\Shared,true,true,2,remarci_4x,false,0
w24c1_rev_disp_01.bmp,515058f05032ac3cd4fa6233288baae531c44197,4ef5f43025127e5a97b4d07f67e38a463e69fc10,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
w32a_asi00.bmp,f696647202cf19ecbaf1fb2bec08cacd46fd27f1,4869ae5e890f4c20631f22c3c1b846d7b8d2e87c,true,ps2 textures\OPAQUE\bp_remade,true,true,2,remarci_4x,false,0
w43a_wall_right_08_alp_ovl.bmp,9c1cf25015a9c265b458b4a2b33c7962523a7120,499567ff79c3303a2219374c9c5a1ae8d06fd3d8,true,ps2 textures\HAS ALPHA\bp_remade,false,true,2,remarci_4x,false,0
zoe_pos_n.bmp,1b71edf04fcc2c017ff29ce9a0d6a93512b8f996,d6536262b10bff84103f69dc76fd98f31ed563fd,true,ps2 textures\OPAQUE\bp_remade,true,true,2,remarci_4x,false,0
